source,target,weight
kkpann!,leo,0.7174
kkpann!,losemyself,0.7259
kkpann!,masayu,0.8392
kkpann!,nar setecu🌀💤🌊,0.6608
kkpann!,narti,0.6627
kkpann!,nnaann🔫,0.6857
kkpann!,orensport,0.6718
kkpann!,p4tooookkkk,0.6975
kkpann!,padil,0.7189
kkpann!,pangeran k,0.7038
kkpann!,pdpputragemilang!,0.6637
kkpann!,pip2nd🧿,0.6933
kkpann!,pisangambon,0.6629
kkpann!,put,0.7081
kkpann!,rahmat kartolo,0.7332
kkpann!,railfans ngapak🅥,0.7777
kkpann!,rempeyek_500🌊,0.6992
kkpann!,rfky,0.6812
kkpann!,rijakipp,0.7055
kkpann!,rivann.ahah,0.7183
kkpann!,rpk1,0.6593
kkpann!,s u m m e r .,0.6674
kkpann!,sabiantiwulariata,0.6844
kkpann!,sbkecu,0.6609
kkpann!,set? iy syng,0.6521
kkpann!,si kucing,0.6796
kkpann!,single era,0.6652
kkpann!,sleep the saunt,0.8419
kkpann!,stecu💤,0.6566
kkpann!,tika kartika,0.655
kkpann!,user1233833380586,0.6872
kkpann!,user7098643456,0.6873
kkpann!,vnn$fomo,0.6959
kkpann!,wong elek,0.6832
kkpann!,wongwonganmumet,0.7491
kkpann!,y💥💯                😛,0.7686
kkpann!,z4kk🇦🇱🇦🇱,0.6853
kkpann!,zain,0.7156
kkpann!,ziee_1901,0.6733
kkpann!,zrill🇦🇱🇦🇱,0.6985
kkpann!,เςคภ,0.6562
kkpann!,່ ‍ a,0.6684
kkpann!,꧁epep꧂,0.7559
kkpann!,️dika_sajah,0.6985
kkpann!,￴,0.7172
kkpann!,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.6554
kkpann!,💋,0.6985
kkpann!,😡,0.6855
kmu gpp zaa?,maa....,0.7584
kmu gpp zaa?,mamaz ap,0.7057
kmu gpp zaa?,nha_nha88,0.7384
kmu gpp zaa?,rian(rivan fian),0.7367
kmu gpp zaa?,spilloutfittrendy,0.6967
kmu gpp zaa?,"wong""plosok",0.676
kmu gpp zaa?,xy_don🚀,0.7549
kmu gpp zaa?,zexx'777,0.6628
kmu gpp zaa?,zye hehe,0.801
kmu gpp zaa?,𝕬𝖟𝖐𝖆 𝖋𝖔𝖗 𝖞𝖔𝖚,0.7453
kmu gpp zaa?,𝘾𝙖𝙡𝙤𝙣 𝙃𝘼𝙅𝙄,0.6586
kmu gpp zaa?,𝙎𝘽𝙎 001_𝙨𝙠𝙖𝙮 𝙮𝙚𝙡𝙤𝙬,0.7381
kojek,l4nkk,0.6808
kojek,laris manis store,0.7164
kojek,lihgal18,0.6583
kojek,mallbelajarbaik,0.6616
kojek,mas eng69,0.6726
kojek,masayu,0.6894
kojek,mhrullam,0.7439
kojek,mmmmm,0.7548
kojek,mommy bibiel,0.7209
kojek,muhammadchilung,0.7597
kojek,naa_,0.6517
kojek,nabati,0.6844
kojek,nadhiff👾,0.69
kojek,nar setecu🌀💤🌊,0.7035
kojek,narti,0.7205
kojek,neyymar kee jakarta,0.7596
kojek,nnaann🔫,0.6706
kojek,notzstrongboyss,0.6964
kojek,orensport,0.6958
kojek,p4tooookkkk,0.7017
kojek,padil,0.6732
kojek,pangeran k,0.6959
kojek,pdpputragemilang!,0.6621
kojek,pisangambon,0.7478
kojek,put,0.7438
kojek,r,0.6692
kojek,rahmat kartolo,0.6623
kojek,rijakipp,0.659
kojek,rimzsukaessedoublechange🤤,0.6685
kojek,rmdn,0.6537
kojek,rndra,0.6551
kojek,rpk1,0.7823
kojek,s u m m e r .,0.776
kojek,satria 🙌,0.7444
kojek,sendiiisen©📍,0.7333
kojek,single era,0.7439
kojek,sleep the saunt,0.6873
kojek,suyato jowo,0.7004
kojek,tangrajinngaji,0.6964
kojek,tika kartika,0.7293
kojek,tofik.putra17,0.7157
kojek,topexx11,0.7
kojek,ujangkedu,0.6685
kojek,user13463#457344,0.6675
kojek,van pablo,0.7056
kojek,vittss..,0.6704
kojek,wo,0.6634
kojek,wong elek,0.6809
kojek,wongwonganmumet,0.6956
kojek,ws🪩,0.717
kojek,wzrd,0.7263
kojek,yanuar,0.7601
kojek,yesakiw,0.6903
kojek,y💥💯                😛,0.6642
kojek,z4kk🇦🇱🇦🇱,0.7908
kojek,zrill🇦🇱🇦🇱,0.745
kojek,المجتهد,0.7434
kojek,فەیزال,0.7572
kojek,เςคภ,0.8406
kojek,່ ‍ a,0.7276
kojek,™.yunz ★ 447.¥,0.6834
kojek,⋇⋆✦chelsea ♛┈⛧♡,0.6575
kojek,ザキ・アルディアンシア,0.6884
kojek,윙고🇲🇨🇰🇷,0.6755
kojek,️dika_sajah,0.7298
kojek,￴,0.7687
kojek,￴￴,0.7192
kojek,𝐫𝐢𝐝𝐨𝐨🕊️,0.6619
kojek,𝕶𝖞𝖓𝖟𝖟,0.6641
kojek,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.692
kojek,𝙖𝙩𝙨𝙨,0.7556
kojek,𝙡𝙚𝙣𝙜,0.6927
kojek,💋,0.6716
kojek,🔴⚪,0.7299
kojek,🕊,0.6531
kojek,😡,0.6658
kojek,🤴🏽,0.7107
kojek,🪫,0.69
kriss,lakmen,0.72
kriss,mbuull🫀,1.0
kriss,r.a sbg team,0.7732
kruxill🎃,l4nkk,0.6963
kruxill🎃,lah iya,0.8068
kruxill🎃,lah?kenapa?,0.6778
kruxill🎃,lele_byakar@gmail.comm,0.8838
kruxill🎃,lihgal18,0.8255
kruxill🎃,mawar hitam 🌹🗡️,0.9547
kruxill🎃,mawarr,0.7372
kruxill🎃,mengomentari postingan anda,0.6996
kruxill🎃,mhrullam,0.7765
kruxill🎃,mka. kka,0.6897
kruxill🎃,muhammadchilung,0.7621
kruxill🎃,nadhiff👾,0.8159
kruxill🎃,narti,0.7075
kruxill🎃,narzz🌊🌊,0.6795
kruxill🎃,ndre4you,0.755
kruxill🎃,nggaaa,0.6711
kruxill🎃,nino,0.6893
kruxill🎃,nnaann🔫,0.7128
kruxill🎃,nobody,0.8069
kruxill🎃,ol²²oy,0.8977
kruxill🎃,oz_,0.6733
kruxill🎃,p4tooookkkk,0.7053
kruxill🎃,pak haji,0.6695
kruxill🎃,patirrrv2🖤,0.6562
kruxill🎃,pisangambon,0.6932
kruxill🎃,praditailhm_,0.7763
kruxill🎃,princess 💅,0.715
kruxill🎃,put,0.7012
kruxill🎃,qila012,0.7863
kruxill🎃,rahmanpru,0.6853
kruxill🎃,rahmat kartolo,0.7086
kruxill🎃,rempeyek_500🌊,0.6787
kruxill🎃,rio,0.7412
kruxill🎃,rivann.ahah,0.6526
kruxill🎃,rizzstecu✌️,0.7186
kruxill🎃,ryy_,0.6747
kruxill🎃,rzl,0.6892
kruxill🎃,rℹ️k🅾️🅾️🅾️,0.8954
kruxill🎃,s u m m e r .,0.6617
kruxill🎃,safi,0.7395
kruxill🎃,sara ariska,0.7115
kruxill🎃,satria 🙌,0.8294
kruxill🎃,scc winoww,0.8206
kruxill🎃,scc.,0.727
kruxill🎃,secccfldsuuu21,0.7556
kruxill🎃,sendiiisen©📍,0.7614
kruxill🎃,septiana,0.7236
kruxill🎃,si kucing,0.6612
kruxill🎃,sopo》,0.7505
kruxill🎃,stecu💤,0.6902
kruxill🎃,syaf__👾👾,0.7256
kruxill🎃,talasku99,0.6745
kruxill🎃,tam,0.7104
kruxill🎃,tangrajinngaji,0.7153
kruxill🎃,teteh_jawa,0.662
kruxill🎃,the last good man,0.706
kruxill🎃,theeryoou,0.7041
kruxill🎃,tinnyee,0.8711
kruxill🎃,tofik.putra17,0.82
kruxill🎃,upin🐼,0.734
kruxill🎃,user13463#457344,0.719
kruxill🎃,user7098643456,0.6739
kruxill🎃,username12375,0.8163
kruxill🎃,va 17hd,0.7868
kruxill🎃,van pablo,0.6795
kruxill🎃,vanooo,0.6905
kruxill🎃,viann,0.7984
kruxill🎃,vittss..,0.6769
kruxill🎃,vnn$fomo,0.6679
kruxill🎃,wong elek,0.732
kruxill🎃,wongwonganmumet,0.6545
kruxill🎃,ws🪩,0.7291
kruxill🎃,wzrd,0.6745
kruxill🎃,yanuar,0.6853
kruxill🎃,yaraaayaaaa,0.6846
kruxill🎃,yogaaa21,0.8793
kruxill🎃,yyy,0.7768
kruxill🎃,z4kk🇦🇱🇦🇱,0.6972
kruxill🎃,zaall,0.6796
kruxill🎃,zain,0.6841
kruxill🎃,zaka.ya,0.7831
kruxill🎃,zannn,0.7027
kruxill🎃,zazamm,0.7991
kruxill🎃,zeniperr,0.6514
kruxill🎃,zppcx,0.699
kruxill🎃,zrill🇦🇱🇦🇱,0.7627
kruxill🎃,zrill💥,0.7256
kruxill🎃,ɴᴀᴛ,0.7189
kruxill🎃,˚ ༘ 🦕𖦹⋆｡˚,0.7635
kruxill🎃,فەیزال,0.7185
kruxill🎃,ᴘɪᴋᴀғʀɪᴇᴅᴄʜɪᴄᴋᴇɴ,0.7212
kruxill🎃,☝️👌👌cc,0.9181
kruxill🎃,♥,0.8198
kruxill🎃,✌️,0.7212
kruxill🎃,マᥱž𝚊,0.7228
kruxill🎃,꧁epep꧂,0.6533
kruxill🎃,️dika_sajah,0.6656
kruxill🎃,￴￴,0.6971
kruxill🎃,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.8143
kruxill🎃,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.691
kruxill🎃,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.7333
kruxill🎃,𝕶𝖞𝖓𝖟𝖟,0.6957
kruxill🎃,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.6583
kruxill🎃,𝘿𝙚𝙣,0.801
kruxill🎃,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.669
kruxill🎃,𝙡𝙚𝙣𝙜,0.7738
kruxill🎃,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7069
kruxill🎃,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.7976
kruxill🎃,🐦,0.8164
kruxill🎃,🔴⚪,0.6993
kruxill🎃,🕊,0.8092
kruxill🎃,🧋,0.6779
kuwi4526,l3o m,0.658
kuwi4526,lah iya,0.7235
kuwi4526,lele_byakar@gmail.comm,0.6655
kuwi4526,mawar hitam 🌹🗡️,0.6541
kuwi4526,mengomentari postingan anda,0.7246
kuwi4526,mykids,0.6613
kuwi4526,mynnn,0.6612
kuwi4526,ndre4you,0.6899
kuwi4526,nobody,0.7074
kuwi4526,nuuuuu,0.7335
kuwi4526,n⭐👽,0.7402
kuwi4526,pak haji sara,0.691
kuwi4526,pip2nd🧿,0.6632
kuwi4526,piscesmod,0.6687
kuwi4526,r4ndsyh,0.7305
kuwi4526,raa 👧🏻,0.6771
kuwi4526,reendstore,0.6525
kuwi4526,rehan.aj,0.6572
kuwi4526,rofikkk !!,0.8056
kuwi4526,rzl,0.658
kuwi4526,sapa bae,0.6547
kuwi4526,sara ariska,0.6571
kuwi4526,satria 🙌,0.6723
kuwi4526,satyaa ✦,0.6616
kuwi4526,scc.,0.7006
kuwi4526,secccfldsuuu21,0.6508
kuwi4526,septiana,0.6722
kuwi4526,sopo》,0.6661
kuwi4526,stecu💤,0.6553
kuwi4526,taxi barang purwokerto,0.6574
kuwi4526,uuppio,0.6593
kuwi4526,vinss,0.6645
kuwi4526,zain,0.7069
kuwi4526,zazamm,0.6915
kuwi4526,zrill💥,0.6693
kuwi4526,àlwàysdip,0.8621
kuwi4526,ɴᴀᴛ,0.6867
kuwi4526,♥,0.6718
kuwi4526,❤️🐦‍⬛bralingxbonek🐊💚,0.6541
kuwi4526,マᥱž𝚊,0.6638
kuwi4526,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.6598
kuwi4526,￴￴,0.6922
kuwi4526,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.6665
kuwi4526,𝖗𝖎𝖟𝖝𝖈𝖔🇦🇱,0.6693
kuwi4526,𝘉𝘐 𝔟𝔢𝔫𝔠𝔦 𝔠𝔦𝔫𝔱𝔞~,0.6849
kuwi4526,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.6714
kuwi4526,𝘽𝙚𝙣𝙣𝙣!,0.6611
kuwi4526,𝘿𝙚𝙣,0.704
kuwi4526,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7262
kuwi4526,🐦,0.6802
kuwi4526,👻hsb👻,0.6531
kuwi4526,👾,0.7335
kuwi4526,💩.,0.6981
kuwi4526,🕸️,0.6689
kuwi4526,🧋,0.6537
kyy,nuuuu,0.6512
kyy,😡,0.6728
l3o m,lah iya,0.6993
l3o m,m. rizqi_,0.6788
l3o m,martati,0.6819
l3o m,masjack3195,0.7096
l3o m,mbahnya nafisha dan sava,0.6922
l3o m,mengomentari postingan anda,0.7415
l3o m,mynnn,0.6812
l3o m,naufabyktsr,0.7402
l3o m,nick!!!,0.6977
l3o m,nobody,0.6752
l3o m,nuuuuu,0.7593
l3o m,pak haji sara,0.7993
l3o m,princess 💅,0.6703
l3o m,r4ndsyh,0.6746
l3o m,rzl,0.6876
l3o m,sapa bae,0.6667
l3o m,sayaangaenii❤️‍🔥,0.7033
l3o m,scc.,0.6922
l3o m,secccfldsuuu21,0.6651
l3o m,septiana,0.6575
l3o m,sopo》,0.7668
l3o m,tinnyee,0.6735
l3o m,uuppio,0.6912
l3o m,wh0,0.6803
l3o m,xlx🇮🇲,0.6538
l3o m,yaraaayaaaa,0.6579
l3o m,zaka.ya,0.6657
l3o m,zannn,0.6717
l3o m,zrill💥,0.8223
l3o m,~~boyszzarddd~~ardboysss🇦🇱🪩,0.7402
l3o m,▪️,0.7761
l3o m,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6835
l3o m,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7269
l3o m,🐦,0.6609
l3o m,👻hsb👻,0.9062
l3o m,👾,0.7593
l3o m,🧋,0.6959
l4ngz_strong,lah iya,0.7091
l4ngz_strong,m. rizqi_,0.6548
l4ngz_strong,mama alzak,0.7304
l4ngz_strong,masjack3195,0.6588
l4ngz_strong,mawarr,0.6639
l4ngz_strong,mynnn,0.6867
l4ngz_strong,nggaaa,0.7996
l4ngz_strong,nuuuuu,0.6544
l4ngz_strong,panglima boncoz,0.664
l4ngz_strong,patirrrv2🖤,0.8801
l4ngz_strong,patrick bateman,0.7683
l4ngz_strong,pecey yeye,1.0
l4ngz_strong,princess 💅,0.7074
l4ngz_strong,r4ndsyh,0.6569
l4ngz_strong,rahmat kartolo,0.695
l4ngz_strong,rizzstecu✌️,0.6696
l4ngz_strong,rzl,0.7324
l4ngz_strong,samshl_22,0.8836
l4ngz_strong,sapa bae,0.7868
l4ngz_strong,scc.,0.7454
l4ngz_strong,septiana,0.6554
l4ngz_strong,the last good man,0.6675
l4ngz_strong,tinnyee,0.6679
l4ngz_strong,username12375,0.6957
l4ngz_strong,uuppio,0.7757
l4ngz_strong,yaraaayaaaa,0.6806
l4ngz_strong,yogszz⚡,0.6505
l4ngz_strong,yyy,0.6603
l4ngz_strong,zazamm,0.672
l4ngz_strong,zrill💥,0.6616
l4ngz_strong,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6512
l4ngz_strong,𝘿𝙚𝙣,0.6963
l4ngz_strong,🐦,0.7269
l4ngz_strong,👻hsb👻,0.6631
l4ngz_strong,👾,0.6544
l4ngz_strong,🧋,0.7538
l4nkk,laris manis store,0.6603
l4nkk,lele_byakar@gmail.comm,0.705
l4nkk,lihgal18,0.8772
l4nkk,mawar hitam 🌹🗡️,0.6817
l4nkk,mawarr,0.6644
l4nkk,mhrullam,0.7722
l4nkk,mmmmm,0.757
l4nkk,muhammadchilung,0.739
l4nkk,naa_,0.6527
l4nkk,nadhiff👾,0.8393
l4nkk,narti,0.7488
l4nkk,narzz🌊🌊,0.7528
l4nkk,neyymar kee jakarta,0.7931
l4nkk,nobody,0.6643
l4nkk,ol²²oy,0.7456
l4nkk,oz_,0.7713
l4nkk,p4tooookkkk,0.7392
l4nkk,padil,0.6937
l4nkk,pak haji sara,0.6509
l4nkk,pisangambon,0.7208
l4nkk,praditailhm_,0.8754
l4nkk,princess 💅,0.6806
l4nkk,put,0.7269
l4nkk,qila012,0.7626
l4nkk,raf,0.7021
l4nkk,rahmat kartolo,0.72
l4nkk,rijakipp,0.6958
l4nkk,rzl,0.671
l4nkk,rℹ️k🅾️🅾️🅾️,0.7108
l4nkk,s u m m e r .,0.6849
l4nkk,samshl_22,0.6622
l4nkk,sara ariska,0.668
l4nkk,satria 🙌,0.7286
l4nkk,scc winoww,0.7182
l4nkk,scc.,0.6693
l4nkk,sendiiisen©📍,0.7751
l4nkk,si kucing,0.685
l4nkk,srylee,0.6716
l4nkk,suyato jowo,0.7993
l4nkk,tam,0.6848
l4nkk,tangrajinngaji,0.8717
l4nkk,tinnyee,0.6814
l4nkk,tofik.putra17,0.7799
l4nkk,user13463#457344,0.7657
l4nkk,va 17hd,0.8011
l4nkk,van pablo,0.7077
l4nkk,vanooo,0.6921
l4nkk,viann,0.8904
l4nkk,vittss..,0.6524
l4nkk,wo,0.7649
l4nkk,wong elek,0.7671
l4nkk,wongwonganmumet,0.665
l4nkk,ws🪩,0.6946
l4nkk,wzrd,0.7839
l4nkk,yanuar,0.7558
l4nkk,yogaaa21,0.6827
l4nkk,yyy,0.7155
l4nkk,y💥💯                😛,0.6984
l4nkk,zaka.ya,0.7374
l4nkk,zarr★,0.6986
l4nkk,zazamm,0.8109
l4nkk,zrill🇦🇱🇦🇱,0.7468
l4nkk,˚ ༘ 🦕𖦹⋆｡˚,0.7077
l4nkk,المجتهد,0.6507
l4nkk,فەیزال,0.6769
l4nkk,⋇⋆✦chelsea ♛┈⛧♡,0.7159
l4nkk,★,0.6651
l4nkk,☝️👌👌cc,0.7318
l4nkk,✌️,0.7434
l4nkk,ザキ・アルディアンシア,0.6858
l4nkk,윙고🇲🇨🇰🇷,0.7149
l4nkk,️dika_sajah,0.6866
l4nkk,￴,0.6956
l4nkk,￴￴,0.7665
l4nkk,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.725
l4nkk,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6638
l4nkk,𝕶𝖞𝖓𝖟𝖟,0.7038
l4nkk,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.7587
l4nkk,𝘿𝙚𝙣,0.7055
l4nkk,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6939
l4nkk,𝙡𝙚𝙣𝙜,0.7274
l4nkk,🎮,0.7976
l4nkk,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.6546
l4nkk,🐦,0.651
l4nkk,🔴⚪,0.7982
l4nkk,🕊,0.7938
lah iya,lah?kenapa?,0.6713
lah iya,lele_byakar@gmail.comm,0.7959
lah iya,lihgal18,0.705
lah iya,m. rizqi_,0.7472
lah iya,martati,0.7245
lah iya,masjack3195,0.6849
lah iya,masrianto manalu,0.6679
lah iya,mawar hitam 🌹🗡️,0.8492
lah iya,mawarr,0.7084
lah iya,mbahnya nafisha dan sava,0.6821
lah iya,mengomentari postingan anda,0.7149
lah iya,mhrullam,0.6844
lah iya,mka. kka,0.7507
lah iya,muhamad rian,0.7459
lah iya,muhammadchilung,0.7031
lah iya,mykids,0.7039
lah iya,nadhiff👾,0.7111
lah iya,ndre4you,0.7338
lah iya,nino,0.6671
lah iya,nobody,0.8118
lah iya,nuuuu,0.6621
lah iya,nuuuuu,0.7719
lah iya,ol²²oy,0.7695
lah iya,p4tooookkkk,0.7102
lah iya,pak haji,0.8044
lah iya,pak haji sara,0.6689
lah iya,patirrrv2🖤,0.6963
lah iya,patrick bateman,0.7093
lah iya,pecey yeye,0.7091
lah iya,pip2nd🧿,0.7363
lah iya,piscesmod,0.6678
lah iya,praditailhm_,0.6894
lah iya,princess 💅,0.759
lah iya,put,0.6537
lah iya,qila012,0.6809
lah iya,r4ndsyh,0.7337
lah iya,raa 👧🏻,0.6715
lah iya,rahmanpru,0.6734
lah iya,rahmat kartolo,0.7699
lah iya,reendstore,0.6815
lah iya,rio,0.6853
lah iya,rivann.ahah,0.6791
lah iya,rizzstecu✌️,0.8453
lah iya,rzl,0.763
lah iya,rℹ️k🅾️🅾️🅾️,0.7872
lah iya,safi,0.6556
lah iya,samshl_22,0.6847
lah iya,sapa bae,0.7437
lah iya,sara ariska,0.7095
lah iya,satria 🙌,0.8562
lah iya,sayaangaenii❤️‍🔥,0.7149
lah iya,scc winoww,0.756
lah iya,scc.,0.8421
lah iya,secccfldsuuu21,0.793
lah iya,septiana,0.7406
lah iya,si kucing,0.6524
lah iya,sopo》,0.7799
lah iya,stecu💤,0.7014
lah iya,syaf__👾👾,0.6814
lah iya,tam,0.6914
lah iya,taxi barang purwokerto,0.6736
lah iya,the last good man,0.7585
lah iya,theeryoou,0.6692
lah iya,tinnyee,0.8181
lah iya,tofik.putra17,0.7451
lah iya,trisis,0.6526
lah iya,username12375,0.7717
lah iya,uuppio,0.7341
lah iya,van pablo,0.6656
lah iya,vannn opet,0.6602
lah iya,vanooo,0.6562
lah iya,viann,0.7094
lah iya,vinss,0.723
lah iya,vnn$fomo,0.7207
lah iya,wdyt_,0.6633
lah iya,weird zeze🇩🇪,0.6961
lah iya,wong elek,0.6539
lah iya,ws🪩,0.671
lah iya,wzrd,0.6545
lah iya,xlx🇮🇲,0.6721
lah iya,yaraaayaaaa,0.7848
lah iya,yogaaa21,0.8083
lah iya,yyy,0.669
lah iya,z4kk🇦🇱🇦🇱,0.6975
lah iya,zaall,0.6984
lah iya,zain,0.7829
lah iya,zaka.ya,0.7778
lah iya,zannn,0.797
lah iya,zazamm,0.7433
lah iya,zppcx,0.7002
lah iya,zrill🇦🇱🇦🇱,0.7075
lah iya,zrill💥,0.7548
lah iya,àlwàysdip,0.745
lah iya,ɴᴀᴛ,0.6604
lah iya,˚ ༘ 🦕𖦹⋆｡˚,0.7015
lah iya,تسلق,0.6675
lah iya,فەیزال,0.666
lah iya,ᴘɪᴋᴀғʀɪᴇᴅᴄʜɪᴄᴋᴇɴ,0.6895
lah iya,▪️,0.6523
lah iya,☝️👌👌cc,0.8106
lah iya,♥,0.8987
lah iya,マᥱž𝚊,0.6972
lah iya,𝐫𝐢𝐝𝐨𝐨🕊️,0.6503
lah iya,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.713
lah iya,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.7948
lah iya,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.7966
lah iya,𝘉𝘐 𝔟𝔢𝔫𝔠𝔦 𝔠𝔦𝔫𝔱𝔞~,0.6757
lah iya,𝘿𝙚𝙣,0.7639
lah iya,𝙡𝙚𝙣𝙜,0.6809
lah iya,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7969
lah iya,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.7261
lah iya,🐦,0.7952
lah iya,👻hsb👻,0.6809
lah iya,👾,0.7719
lah iya,💋,0.7068
lah iya,🕊,0.7196
lah iya,🧋,0.7853
lah?kenapa?,lele_byakar@gmail.comm,0.7317
lah?kenapa?,lihgal18,0.6653
lah?kenapa?,mawar hitam 🌹🗡️,0.7186
lah?kenapa?,mbahnya nafisha dan sava,0.6643
lah?kenapa?,mhrullam,0.6799
lah?kenapa?,mka. kka,0.6757
lah?kenapa?,mommy bibiel,0.7328
lah?kenapa?,muhammadchilung,0.7006
lah?kenapa?,mvinta,0.6838
lah?kenapa?,naa_,0.6623
lah?kenapa?,nadhiff👾,0.6777
lah?kenapa?,nino,0.6833
lah?kenapa?,nnaann🔫,0.7168
lah?kenapa?,nobody,0.7244
lah?kenapa?,nuuuu,0.7022
lah?kenapa?,ol²²oy,0.6784
lah?kenapa?,pisangambon,0.6624
lah?kenapa?,piscesmod,0.7354
lah?kenapa?,put,0.7876
lah?kenapa?,qila012,0.6787
lah?kenapa?,raffiii162,0.6705
lah?kenapa?,rahmanpru,0.6821
lah?kenapa?,regialparij,0.6641
lah?kenapa?,rfky,0.6846
lah?kenapa?,rℹ️k🅾️🅾️🅾️,0.7906
lah?kenapa?,sabitulyz,0.6626
lah?kenapa?,safi,0.6744
lah?kenapa?,satria 🙌,0.7624
lah?kenapa?,satyaa ✦,0.7024
lah?kenapa?,scc winoww,0.7238
lah?kenapa?,secccfldsuuu21,0.6987
lah?kenapa?,sendiiisen©📍,0.7456
lah?kenapa?,set? iy syng,0.7431
lah?kenapa?,si kucing,0.6745
lah?kenapa?,stecu💤,0.7838
lah?kenapa?,syaf__👾👾,0.6927
lah?kenapa?,talasku99,0.7126
lah?kenapa?,tam,0.6852
lah?kenapa?,taxi barang purwokerto,0.7233
lah?kenapa?,teteh_jawa,0.7808
lah?kenapa?,the last good man,0.6802
lah?kenapa?,theeryoou,0.706
lah?kenapa?,tofik.putra17,0.6901
lah?kenapa?,user13463#457344,0.6771
lah?kenapa?,user7098643456,0.7163
lah?kenapa?,userr4532552,0.6556
lah?kenapa?,va 17hd,0.6643
lah?kenapa?,van pablo,0.6647
lah?kenapa?,vanooo,0.6671
lah?kenapa?,varkon🚀🚀,0.7292
lah?kenapa?,vittss..,0.7177
lah?kenapa?,wongwonganmumet,0.7067
lah?kenapa?,ws🪩,0.7014
lah?kenapa?,wtf.prilz,0.6556
lah?kenapa?,wzrd,0.6911
lah?kenapa?,yogaaa21,0.6648
lah?kenapa?,yyy,0.6652
lah?kenapa?,z4kk🇦🇱🇦🇱,0.7426
lah?kenapa?,zaall,0.7353
lah?kenapa?,zain,0.6842
lah?kenapa?,zannn,0.653
lah?kenapa?,zeniperr,0.7952
lah?kenapa?,zrill🇦🇱🇦🇱,0.656
lah?kenapa?,àlwàysdip,0.681
lah?kenapa?,ɓøɓ mārlɛƴ!!⛓️,0.6541
lah?kenapa?,ɴᴀᴛ,0.769
lah?kenapa?,˚ ༘ 🦕𖦹⋆｡˚,0.7269
lah?kenapa?,فەیزال,0.6629
lah?kenapa?,☝️👌👌cc,0.691
lah?kenapa?,マᥱž𝚊,0.7105
lah?kenapa?,윙고🇲🇨🇰🇷,0.7107
lah?kenapa?,️dika_sajah,0.7697
lah?kenapa?,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.7263
lah?kenapa?,￴￴,0.6838
lah?kenapa?,𝐫𝐢𝐝𝐨𝐨🕊️,0.6858
lah?kenapa?,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6821
lah?kenapa?,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6892
lah?kenapa?,𝙡𝙚𝙣𝙜,0.7663
lah?kenapa?,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.7303
lah?kenapa?,🐣,0.6705
lah?kenapa?,💋,0.8065
lah?kenapa?,🕊,0.7472
lah?kenapa?,😡,0.6729
lakmen,luthfyyy,0.6829
lakmen,mas_drun,0.6829
lakmen,mbuull🫀,0.72
lakmen,nanangmungils1,0.6693
lakmen,nipzzz,0.65
lakmen,panzskbd,0.6693
lakmen,paqihh,0.6512
lakmen,pikaars?,0.6917
lakmen,pitawidiono,0.6902
lakmen,r.a sbg team,0.7969
lakmen,rezx2nd,0.6874
lakmen,riff,0.6874
lakmen,scorpio🦂,0.6874
lakmen,sinfloww,0.6829
